seed,model,snapshot_time,conditioning_time,pair_family,sample_count,reference_mean,reference_median,reference_p95,reference_max,learned_mean,learned_median,learned_p95,learned_max,pair_distance_min,pair_distance_median,pair_distance_max,reference_bound,reference_bound_pass,nonfinite_events
31415,latent,1.2,0.075,sinusoidal_0.01,500,-1.1440666627441702,-0.9840127785777377,-0.28795993663480285,0.08477584250643948,-1.023552938837558,-0.9142503440380096,-0.29830681383609775,0.14179903268814087,0.031622722665353174,0.03162277542969889,0.03162283491970232,1.0001,True,0
31415,latent,1.2,0.15,cyclic_cross_sample,500,-0.3448267280873197,-0.3355844292442619,-0.16160381313935468,0.07625288364034871,-0.3893427564054728,-0.38725513219833374,-0.22796317636966731,0.02759946882724762,0.12846224800532746,0.8118778410780068,1.5211242135874383,1.0001,True,0
31415,latent,1.2,0.15,sinusoidal_0.001,500,-1.1440645197216759,-0.9840132715129726,-0.28161492491310547,0.09149218133569169,-1.0243823337815703,-0.9148596823215485,-0.2958546712994576,0.15918660163879395,0.003162229480887592,0.0031622774354628964,0.0031623306918357953,1.0001,True,0
31415,latent,1.2,0.15,sinusoidal_0.01,500,-1.1440666627441702,-0.9840127785777377,-0.28795993663480285,0.08477584250643948,-1.023552938837558,-0.9142503440380096,-0.29830681383609775,0.14179903268814087,0.031622722665353174,0.03162277542969889,0.03162283491970232,1.0001,True,0
31415,latent,2.4,0.075,cyclic_cross_sample,500,-0.7158847607830323,-0.7195306658946234,-0.512177714706832,-0.3356438490826271,-0.7108347889780998,-0.7148728370666504,-0.535951092839241,-0.4070178270339966,0.06066813352424881,0.4180112479382427,0.9719061613093,1.0001,True,0
31415,latent,2.4,0.075,sinusoidal_0.001,500,-1.5360921588351681,-1.3784186718465925,-0.7213026366227566,-0.3479596693495774,-1.33430901658535,-1.2352944612503052,-0.6487863749265674,-0.3440297842025757,0.0031622230402137638,0.0031622773291861183,0.00316234901314941,1.0001,True,0
31415,latent,2.4,0.075,sinusoidal_0.01,500,-1.5360943792797708,-1.3784176744973742,-0.7216047566246161,-0.3546813484253937,-1.3298965241909027,-1.2320345640182495,-0.6424483001232147,-0.3560401499271393,0.03162271516247552,0.03162277568332261,0.031622836648243675,1.0001,True,0
31415,latent,2.4,0.15,cyclic_cross_sample,500,-0.7158847607830323,-0.7195306658946234,-0.512177714706832,-0.3356438490826271,-0.7108347889780998,-0.7148728370666504,-0.535951092839241,-0.4070178270339966,0.06066813352424881,0.4180112479382427,0.9719061613093,1.0001,True,0
31415,latent,2.4,0.15,sinusoidal_0.001,500,-1.5360921588351681,-1.3784186718465925,-0.7213026366227566,-0.3479596693495774,-1.33430901658535,-1.2352944612503052,-0.6487863749265674,-0.3440297842025757,0.0031622230402137638,0.0031622773291861183,0.00316234901314941,1.0001,True,0
31415,latent,2.4,0.15,sinusoidal_0.01,500,-1.5360943792797708,-1.3784176744973742,-0.7216047566246161,-0.3546813484253937,-1.3298965241909027,-1.2320345640182495,-0.6424483001232147,-0.3560401499271393,0.03162271516247552,0.03162277568332261,0.031622836648243675,1.0001,True,0
31415,latent,4.8,0.075,cyclic_cross_sample,500,-1.044411395798041,-1.036835066507071,-0.9622850940541724,-0.9269613313040459,-0.8166838248968125,-0.8096850514411926,-0.7716189026832582,-0.7379525899887085,0.008935481060088487,0.044631795246071235,0.1398170821876279,1.0001,True,0
31415,latent,4.8,0.075,sinusoidal_0.001,500,-1.819930229654066,-1.6668741048452536,-1.0243406190776851,-0.9576090544546361,-1.406853833913803,-1.3084422945976257,-0.719211745262146,-0.6697323322296143,0.0031621895917486775,0.00316227877323563,0.0031623420949372814,1.0001,True,0
31415,latent,4.8,0.075,sinusoidal_0.01,500,-1.8454363243829592,-1.6873620192186296,-1.023106021099938,-0.9643236065138957,-1.403577099621296,-1.128149688243866,-0.5903169482946397,-0.4462161660194397,0.023201559767281398,0.0300611107298462,0.03162284100730349,1.0001,True,0
31415,latent,4.8,0.15,cyclic_cross_sample,500,-1.044411395798041,-1.036835066507071,-0.9622850940541724,-0.9269613313040459,-0.8166838248968125,-0.8096850514411926,-0.7716189026832582,-0.7379525899887085,0.008935481060088487,0.044631795246071235,0.1398170821876279,1.0001,True,0
31415,latent,4.8,0.15,sinusoidal_0.001,500,-1.819930229654066,-1.6668741048452536,-1.0243406190776851,-0.9576090544546361,-1.406853833913803,-1.3084422945976257,-0.719211745262146,-0.6697323322296143,0.0031621895917486775,0.00316227877323563,0.0031623420949372814,1.0001,True,0
31415,latent,4.8,0.15,sinusoidal_0.01,500,-1.8454363243829592,-1.6873620192186296,-1.023106021099938,-0.9643236065138957,-1.403577099621296,-1.128149688243866,-0.5903169482946397,-0.4462161660194397,0.023201559767281398,0.0300611107298462,0.03162284100730349,1.0001,True,0
