root,cell,scheme,budget,length,mode,seed,model,checkpoint,primary_mse,generator_grid_mse,generator_reference_mse,bound_violation,energy_monotone,stress_mse,training_seconds,epochs,selected_epoch,privileged
wave1-euler,euler-b4-L4-initial_repeat-s31415-A,euler,4,4,initial_repeat,31415,A,best_rollout,0.006091832225376691,0.02731586247682571,0.030515044927597053,0.0,0.8501674107142857,0.008505606615803064,1.856720469892025,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-A,euler,4,4,initial_repeat,31415,A,epoch120,0.007039261995444386,0.03169012069702149,0.034940745681524284,0.0,0.8381696428571428,0.009985974816592174,1.856720469892025,400,120,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-B,euler,4,4,initial_repeat,31415,B,final,0.005506842558377642,0.02488277042814638,0.028265493191568156,0.0,0.8599330357142857,0.00767095674110561,1.9261850081384182,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-B,euler,4,4,initial_repeat,31415,B,best_one_step,0.005506842558377642,0.02488277042814638,0.028265493191568156,0.0,0.8599330357142857,0.00767095674110561,1.9261850081384182,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-B,euler,4,4,initial_repeat,31415,B,best_rollout,0.005506842558377642,0.02488277042814638,0.028265493191568156,0.0,0.8599330357142857,0.00767095674110561,1.9261850081384182,400,400,False
wave1-euler,euler-b4-L4-initial_repeat-s31415-B,euler,4,4,initial_repeat,31415,B,epoch120,0.00696297951031289,0.031240633366730136,0.03511109460478472,0.0,0.8359375,0.009839609814645954,1.9261850081384182,400,120,False
wave1-euler,euler-b4-L4-teacher-s161803-A,euler,4,4,teacher,161803,A,final,0.004292034194574747,0.01682372763752937,0.017095696181058887,0.0,0.9285714285714286,0.005060702618071873,1.8714649565517902,400,400,False
wave1-euler,euler-b4-L4-teacher-s161803-A,euler,4,4,teacher,161803,A,best_one_step,0.00823214937461223,0.033025708049535744,0.03603371977806091,0.0,0.8348214285714286,0.0108449621389603,1.8714649565517902,400,40,False
wave1-euler,euler-b4-L4-teacher-s161803-A,euler,4,4,teacher,161803,A,best_rollout,0.004292034194574747,0.01682372763752937,0.017095696181058887,0.0,0.9285714285714286,0.005060702618071873,1.8714649565517902,400,400,False
wave1-euler,euler-b4-L4-teacher-s161803-A,euler,4,4,teacher,161803,A,epoch120,0.00517837389227177,0.02008440531790256,0.019880902022123337,0.0,0.9202008928571429,0.006096733421301803,1.8714649565517902,400,120,False
wave1-euler,euler-b4-L4-teacher-s161803-B,euler,4,4,teacher,161803,B,final,0.004352979527732403,0.017278911894617024,0.017737350086460255,0.0,0.9266183035714286,0.005198149054284862,1.8357810825109482,400,400,False
