cell,track,seed,n,noise,model,split,nu,horizon,lag,mse,relative_l2,max_state,fraction_abs_gt_1_5,energy_monotone_fraction,energy_max_increase,energy_mean_positive_increase,energy_is_lyapunov_candidate
14,irregular,123,16,0.01,query,stress,0.08,0.6,0.24,0.0005699940957129002,0.03294411674141884,1.085262417793274,0.0,1.0,-0.028821825981140137,0.0,True
14,irregular,123,16,0.01,query,stress,0.08,1.2,0.06,0.001922616851516068,0.05326523631811142,1.0852876901626587,0.0,0.9921875,0.0010173320770263672,3.7569552659988403e-06,True
14,irregular,123,16,0.01,query,stress,0.08,1.2,0.12,0.0017576985992491245,0.05092953145503998,1.0806857347488403,0.0,0.9937499761581421,0.0017261505126953125,6.6973270804737695e-06,True
14,irregular,123,16,0.01,query,stress,0.08,1.2,0.24,0.0015019350685179234,0.04707854613661766,1.0776170492172241,0.0,0.9937499761581421,0.0010455846786499023,6.534904059662949e-06,True
14,irregular,123,16,0.01,query,stress,0.08,2.4,0.06,0.003529283218085766,0.0673794150352478,1.0864850282669067,0.0,0.6953125,0.0017769336700439453,0.00020986674644518644,True
14,irregular,123,16,0.01,query,stress,0.08,2.4,0.12,0.003117775311693549,0.0633295476436615,1.0817018747329712,0.0,0.6953125,0.003206968307495117,0.0004072442534379661,True
14,irregular,123,16,0.01,query,stress,0.08,2.4,0.24,0.0028822720050811768,0.06089077517390251,1.0792138576507568,0.0,0.7124999761581421,0.004658222198486328,0.0006706906715407968,True
15,irregular,123,128,0.0,autonomous,test,0.005,0.6,0.06,9.289231820730492e-05,0.01627826876938343,1.0158469676971436,0.0,1.0,-0.0161876380443573,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,0.6,0.12,9.297021460952237e-05,0.016285091638565063,1.0158195495605469,0.0,1.0,-0.034560173749923706,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,0.6,0.24,9.34452036744915e-05,0.01632663980126381,1.0157312154769897,0.0,1.0,-0.07523909211158752,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,1.2,0.06,0.00047185199218802154,0.027495574206113815,1.047494888305664,0.0,1.0,-0.0161876380443573,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,1.2,0.12,0.000471737002953887,0.027492225170135498,1.047479510307312,0.0,1.0,-0.034560173749923706,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,1.2,0.24,0.00047088778228498995,0.02746746875345707,1.0474086999893188,0.0,1.0,-0.07840774953365326,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,2.4,0.06,0.0015206467360258102,0.040814898908138275,1.0560681819915771,0.0,1.0,-1.430511474609375e-06,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,2.4,0.12,0.0015195951564237475,0.0408007875084877,1.0560691356658936,0.0,1.0,-9.548664093017578e-05,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.005,2.4,0.24,0.0015143956989049911,0.04073091968894005,1.0560582876205444,0.0,1.0,-0.0007445812225341797,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,0.6,0.06,8.827105193631724e-05,0.016012290492653847,1.0125532150268555,0.0,1.0,-0.013731718063354492,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,0.6,0.12,8.834218169795349e-05,0.016018740832805634,1.012524127960205,0.0,1.0,-0.02913457155227661,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,0.6,0.24,8.87899223016575e-05,0.016059283167123795,1.012434720993042,0.0,1.0,-0.058644458651542664,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,1.2,0.06,0.00044218217954039574,0.027038369327783585,1.0460377931594849,0.0,1.0,-0.008973360061645508,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,1.2,0.12,0.00044195036753080785,0.02703128196299076,1.0460209846496582,0.0,1.0,-0.019499659538269043,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,1.2,0.24,0.00044082218664698303,0.026996755972504616,1.0459421873092651,0.0,1.0,-0.04627513885498047,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.02,2.4,0.06,0.0014156136894598603,0.040446989238262177,1.055972695350647,0.0,0.967968761920929,0.0005944967269897461,8.09691846370697e-06,True
15,irregular,123,128,0.0,autonomous,test,0.02,2.4,0.12,0.0014142977306619287,0.04042818769812584,1.0559715032577515,0.0,0.96875,0.0011181831359863281,1.5926920241327025e-05,True
15,irregular,123,128,0.0,autonomous,test,0.02,2.4,0.24,0.001408624229952693,0.040347013622522354,1.0559601783752441,0.0,0.96875,0.0016940832138061523,2.8535350793390535e-05,True
15,irregular,123,128,0.0,autonomous,test,0.08,0.6,0.06,7.443991489708424e-05,0.015183893963694572,1.0007922649383545,0.0,1.0,-0.006904184818267822,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.08,0.6,0.12,7.451042620232329e-05,0.01519108284264803,1.000762701034546,0.0,1.0,-0.014484405517578125,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.08,0.6,0.24,7.48984602978453e-05,0.015230587683618069,1.0006732940673828,0.0,1.0,-0.027371883392333984,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.08,1.2,0.06,0.0003627442638389766,0.025666790083050728,1.041793942451477,0.0,1.0,-0.006904184818267822,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.08,1.2,0.12,0.00036248579272069037,0.025657642632722855,1.041772484779358,0.0,1.0,-0.014484405517578125,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.08,1.2,0.24,0.0003612679720390588,0.025614509359002113,1.0416780710220337,0.0,1.0,-0.031816691160202026,0.0,True
15,irregular,123,128,0.0,autonomous,test,0.08,2.4,0.06,0.001206090091727674,0.039538558572530746,1.0554802417755127,0.0,0.9296875,0.0006812810897827148,2.3148768377723172e-05,True
15,irregular,123,128,0.0,autonomous,test,0.08,2.4,0.12,0.0012047491036355495,0.03951657563447952,1.0554770231246948,0.0,0.9296875,0.0013562440872192383,4.559811350191012e-05,True
15,irregular,123,128,0.0,autonomous,test,0.08,2.4,0.24,0.0011989017948508263,0.039420560002326965,1.0554604530334473,0.0,0.9312499761581421,0.0025887489318847656,8.234754204750061e-05,True
15,irregular,123,128,0.0,autonomous,stress,0.005,0.6,0.06,0.00033116742270067334,0.023974504321813583,1.0805315971374512,0.0,1.0,-0.0309755802154541,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.005,0.6,0.12,0.0003309201856609434,0.02396555431187153,1.0805796384811401,0.0,1.0,-0.0647885799407959,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.005,0.6,0.24,0.00033038060064427555,0.0239460077136755,1.0807533264160156,0.0,1.0,-0.06478255987167358,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.005,1.2,0.06,0.0009456670377403498,0.03470423072576523,1.061374306678772,0.0,1.0,-0.006726622581481934,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.005,1.2,0.12,0.0009448371711187065,0.034689001739025116,1.0613919496536255,0.0,1.0,-0.014757633209228516,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.005,1.2,0.24,0.0009407265461049974,0.034613460302352905,1.06146240234375,0.0,1.0,-0.03548288345336914,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.005,2.4,0.06,0.0017337952740490437,0.042904872447252274,1.0568320751190186,0.0,0.98828125,8.20159912109375e-05,5.30295096723421e-07,True
15,irregular,123,128,0.0,autonomous,stress,0.005,2.4,0.12,0.0017330744303762913,0.04289595037698746,1.0568348169326782,0.0,0.989062488079071,0.00016319751739501953,9.886920224744244e-07,True
15,irregular,123,128,0.0,autonomous,stress,0.005,2.4,0.24,0.0017291520489379764,0.04284738004207611,1.056839942932129,0.0,0.987500011920929,0.0002917051315307617,1.466274284211977e-06,True
15,irregular,123,128,0.0,autonomous,stress,0.02,0.6,0.06,0.0003165123634971678,0.023680642247200012,1.0797650814056396,0.0,1.0,-0.024553775787353516,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.02,0.6,0.12,0.0003162286593578756,0.023670027032494545,1.0798110961914062,0.0,1.0,-0.053600311279296875,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.02,0.6,0.24,0.000315654935548082,0.023648545145988464,1.079978585243225,0.0,1.0,-0.05362498760223389,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.02,1.2,0.06,0.0008925642468966544,0.03437819331884384,1.060765266418457,0.0,1.0,-0.0025916099548339844,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.02,1.2,0.12,0.0008915343787521124,0.03435835614800453,1.060780644416809,0.0,1.0,-0.0060520172119140625,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.02,1.2,0.24,0.0008870470337569714,0.03427177667617798,1.0608421564102173,0.0,1.0,-0.0164182186126709,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.02,2.4,0.06,0.0016122102970257401,0.04275341331958771,1.056742787361145,0.0,0.86328125,0.0005295276641845703,3.2254123652819544e-05,True
15,irregular,123,128,0.0,autonomous,stress,0.02,2.4,0.12,0.0016112045850604773,0.042740076780319214,1.0567463636398315,0.0,0.864062488079071,0.0010523796081542969,6.382241554092616e-05,True
15,irregular,123,128,0.0,autonomous,stress,0.02,2.4,0.24,0.0016067491378635168,0.04268094152212143,1.0567511320114136,0.0,0.875,0.0019991397857666016,0.00011718086898326874,True
15,irregular,123,128,0.0,autonomous,stress,0.08,0.6,0.06,0.0002719111798796803,0.022753920406103134,1.0706692934036255,0.0,1.0,-0.012840747833251953,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.08,0.6,0.12,0.00027164845960214734,0.022742925211787224,1.070701241493225,0.0,1.0,-0.0292891263961792,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.08,0.6,0.24,0.00027104621403850615,0.022717701271176338,1.0708143711090088,0.0,1.0,-0.029315471649169922,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.08,1.2,0.06,0.0007565646665170789,0.03341338783502579,1.0561530590057373,0.0,0.9984375238418579,4.1484832763671875e-05,6.482004977215183e-08,True
15,irregular,123,128,0.0,autonomous,stress,0.08,1.2,0.12,0.0007555035990662873,0.033389948308467865,1.0561578273773193,0.0,1.0,-0.0001914501190185547,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.08,1.2,0.24,0.0007508528069593012,0.03328701853752136,1.0561703443527222,0.0,1.0,-0.0019658803939819336,0.0,True
15,irregular,123,128,0.0,autonomous,stress,0.08,2.4,0.06,0.0013578747166320682,0.04179399088025093,1.0561368465423584,0.0,0.7523437738418579,0.0006619691848754883,7.543773244833574e-05,True
15,irregular,123,128,0.0,autonomous,stress,0.08,2.4,0.12,0.001356527442112565,0.04177325218915939,1.0561375617980957,0.0,0.7593749761581421,0.0013132095336914062,0.0001494687021477148,True
15,irregular,123,128,0.0,autonomous,stress,0.08,2.4,0.24,0.0013505421811714768,0.041680995374917984,1.056131362915039,0.0,0.762499988079071,0.0024271011352539062,0.00029124057618901134,True
16,irregular,123,128,0.0,query,test,0.005,0.6,0.06,0.00011056267976528034,0.017759166657924652,1.0118954181671143,0.0,1.0,-0.016346067190170288,0.0,True
16,irregular,123,128,0.0,query,test,0.005,0.6,0.12,9.917205170495436e-05,0.01681949384510517,1.013486385345459,0.0,1.0,-0.0348241925239563,0.0,True
16,irregular,123,128,0.0,query,test,0.005,0.6,0.24,8.973425428848714e-05,0.015999168157577515,1.014988660812378,0.0,1.0,-0.07579448074102402,0.0,True
16,irregular,123,128,0.0,query,test,0.005,1.2,0.06,0.0005697405431419611,0.03021332249045372,1.0504412651062012,0.0,1.0,-0.016346067190170288,0.0,True
16,irregular,123,128,0.0,query,test,0.005,1.2,0.12,0.0005198133876547217,0.028859158977866173,1.047781229019165,0.0,1.0,-0.0348241925239563,0.0,True
16,irregular,123,128,0.0,query,test,0.005,1.2,0.24,0.0004374259151518345,0.026473550125956535,1.0472800731658936,0.0,1.0,-0.07817381620407104,0.0,True
16,irregular,123,128,0.0,query,test,0.005,2.4,0.06,0.001815177733078599,0.04459273815155029,1.0627915859222412,0.0,0.999218761920929,3.159046173095703e-05,2.468004822731018e-08,True
16,irregular,123,128,0.0,query,test,0.005,2.4,0.12,0.001667980570346117,0.04274645075201988,1.060205101966858,0.0,1.0,-4.0531158447265625e-05,0.0,True
16,irregular,123,128,0.0,query,test,0.005,2.4,0.24,0.00141526001971215,0.039375193417072296,1.0557719469070435,0.0,1.0,-0.0009135007858276367,0.0,True
16,irregular,123,128,0.0,query,test,0.02,0.6,0.06,0.00010535628825891763,0.017493411898612976,1.0085792541503906,0.0,1.0,-0.013874948024749756,0.0,True
16,irregular,123,128,0.0,query,test,0.02,0.6,0.12,9.438864071853459e-05,0.016557857394218445,1.0101803541183472,0.0,1.0,-0.029371410608291626,0.0,True
16,irregular,123,128,0.0,query,test,0.02,0.6,0.24,8.525094017386436e-05,0.015735983848571777,1.0117011070251465,0.0,1.0,-0.059133611619472504,0.0,True
16,irregular,123,128,0.0,query,test,0.02,1.2,0.06,0.000534581602551043,0.02972945012152195,1.0492175817489624,0.0,1.0,-0.008712291717529297,0.0,True
16,irregular,123,128,0.0,query,test,0.02,1.2,0.12,0.000488477642647922,0.02841857075691223,1.0465410947799683,0.0,1.0,-0.01916325092315674,0.0,True
16,irregular,123,128,0.0,query,test,0.02,1.2,0.24,0.0004088022978976369,0.025997797027230263,1.0458232164382935,0.0,1.0,-0.046746134757995605,0.0,True
16,irregular,123,128,0.0,query,test,0.02,2.4,0.06,0.0016468269750475883,0.04362523928284645,1.0627018213272095,0.0,0.964062511920929,0.0007293224334716797,1.0238401955575682e-05,True
16,irregular,123,128,0.0,query,test,0.02,2.4,0.12,0.0015389112522825599,0.0421716533601284,1.060113787651062,0.0,0.9671875238418579,0.001312851905822754,1.878533475974109e-05,True
16,irregular,123,128,0.0,query,test,0.02,2.4,0.24,0.001313625369220972,0.038962747901678085,1.0556548833847046,0.0,0.971875011920929,0.0014884471893310547,2.3096799850463867e-05,True
16,irregular,123,128,0.0,query,test,0.08,0.6,0.06,8.980278653325513e-05,0.01667727530002594,0.9967416524887085,0.0,1.0,-0.006991088390350342,0.0,True
16,irregular,123,128,0.0,query,test,0.08,0.6,0.12,7.999067747732624e-05,0.01573982462286949,0.9983850717544556,0.0,1.0,-0.014626115560531616,0.0,True
16,irregular,123,128,0.0,query,test,0.08,0.6,0.24,7.188593735918403e-05,0.01492114644497633,0.9999711513519287,0.0,1.0,-0.02765783667564392,0.0,True
16,irregular,123,128,0.0,query,test,0.08,1.2,0.06,0.00044376106234267354,0.028388725593686104,1.0454862117767334,0.0,1.0,-0.006991088390350342,0.0,True
16,irregular,123,128,0.0,query,test,0.08,1.2,0.12,0.00040414935210719705,0.027092071250081062,1.042760968208313,0.0,1.0,-0.014626115560531616,0.0,True
16,irregular,123,128,0.0,query,test,0.08,1.2,0.24,0.00033422413980588317,0.0246371328830719,1.0415862798690796,0.0,1.0,-0.031698763370513916,0.0,True
16,irregular,123,128,0.0,query,test,0.08,2.4,0.06,0.0013897961471229792,0.04244304448366165,1.0622444152832031,0.0,0.9234374761581421,0.0008149147033691406,2.703424615901895e-05,True
16,irregular,123,128,0.0,query,test,0.08,2.4,0.12,0.001305990619584918,0.04114347696304321,1.0596413612365723,0.0,0.925000011920929,0.0015108585357666016,5.071274790680036e-05,True
16,irregular,123,128,0.0,query,test,0.08,2.4,0.24,0.0011189314536750317,0.03808313608169556,1.0548988580703735,0.0,0.9375,0.0023790597915649414,7.225945591926575e-05,True
16,irregular,123,128,0.0,query,stress,0.005,0.6,0.06,0.0003871408407576382,0.025921514257788658,1.085594892501831,0.0,1.0,-0.030853867530822754,0.0,True
16,irregular,123,128,0.0,query,stress,0.005,0.6,0.12,0.00036110327346250415,0.025034653022885323,1.0836960077285767,0.0,1.0,-0.06502759456634521,0.0,True
16,irregular,123,128,0.0,query,stress,0.005,0.6,0.24,0.00032008596463128924,0.023569976910948753,1.0807791948318481,0.0,1.0,-0.06552040576934814,0.0,True
16,irregular,123,128,0.0,query,stress,0.005,1.2,0.06,0.0010602772235870361,0.036747097969055176,1.0676349401474,0.0,1.0,-0.006615042686462402,0.0,True
16,irregular,123,128,0.0,query,stress,0.005,1.2,0.12,0.0010084796231240034,0.035838257521390915,1.0652438402175903,0.0,1.0,-0.014587759971618652,0.0,True
16,irregular,123,128,0.0,query,stress,0.005,1.2,0.24,0.0008797967457212508,0.03347375988960266,1.059596300125122,0.0,1.0,-0.03581595420837402,0.0,True
16,irregular,123,128,0.0,query,stress,0.005,2.4,0.06,0.001891637104563415,0.04481533169746399,1.0634926557540894,0.0,0.985156238079071,0.0001951456069946289,1.280661649616377e-06,True
16,irregular,123,128,0.0,query,stress,0.005,2.4,0.12,0.00182134541682899,0.043974798172712326,1.0609335899353027,0.0,0.9859374761581421,0.00018584728240966797,1.866184220489231e-06,True
16,irregular,123,128,0.0,query,stress,0.005,2.4,0.24,0.0016295528039336205,0.04159507155418396,1.0562976598739624,0.0,0.996874988079071,0.00023090839385986328,7.21588719443389e-07,True
16,irregular,123,128,0.0,query,stress,0.02,0.6,0.06,0.00037164331297390163,0.025660274550318718,1.084838628768921,0.0,1.0,-0.024413347244262695,0.0,True
16,irregular,123,128,0.0,query,stress,0.02,0.6,0.12,0.0003462527529336512,0.024768218398094177,1.0829328298568726,0.0,1.0,-0.05344951152801514,0.0,True
16,irregular,123,128,0.0,query,stress,0.02,0.6,0.24,0.0003057200519833714,0.023273414000868797,1.0800005197525024,0.0,1.0,-0.05399012565612793,0.0,True
16,irregular,123,128,0.0,query,stress,0.02,1.2,0.06,0.0010039344197139144,0.036459941416978836,1.0670474767684937,0.0,1.0,-0.0024896860122680664,0.0,True
16,irregular,123,128,0.0,query,stress,0.02,1.2,0.12,0.000954626128077507,0.035553302615880966,1.0646456480026245,0.0,1.0,-0.005896329879760742,0.0,True
16,irregular,123,128,0.0,query,stress,0.02,1.2,0.24,0.000828301883302629,0.03311750665307045,1.0587066411972046,0.0,1.0,-0.01675260066986084,0.0,True
16,irregular,123,128,0.0,query,stress,0.02,2.4,0.06,0.0017850939184427261,0.044987358152866364,1.0634104013442993,0.0,0.8570312261581421,0.0006704330444335938,3.788843605434522e-05,True
16,irregular,123,128,0.0,query,stress,0.02,2.4,0.12,0.0017042977269738913,0.04395746812224388,1.0608502626419067,0.0,0.862500011920929,0.001207113265991211,7.122345414245501e-05,True
16,irregular,123,128,0.0,query,stress,0.02,2.4,0.24,0.0015124024357646704,0.04140889272093773,1.0562224388122559,0.0,0.8843749761581421,0.0017671585083007812,0.00010411813855171204,True
16,irregular,123,128,0.0,query,stress,0.08,0.6,0.06,0.00032459539943374693,0.02486073225736618,1.0758455991744995,0.0,1.0,-0.012692928314208984,0.0,True
16,irregular,123,128,0.0,query,stress,0.08,0.6,0.12,0.00030075645190663636,0.023930411785840988,1.0738835334777832,0.0,1.0,-0.029115796089172363,0.0,True
16,irregular,123,128,0.0,query,stress,0.08,0.6,0.24,0.0002621923922561109,0.022343579679727554,1.070804476737976,0.0,1.0,-0.02961289882659912,0.0,True
16,irregular,123,128,0.0,query,stress,0.08,1.2,0.06,0.0008679344318807125,0.03578828647732735,1.0625821352005005,0.0,0.9984375238418579,0.0001270771026611328,1.9855797006584908e-07,True
16,irregular,123,128,0.0,query,stress,0.08,1.2,0.12,0.0008181805023923516,0.034747377038002014,1.060111403465271,0.0,1.0,-6.747245788574219e-05,0.0,True
16,irregular,123,128,0.0,query,stress,0.08,1.2,0.24,0.0006982473423704505,0.032099783420562744,1.0551540851593018,0.0,1.0,-0.0022487640380859375,0.0,True
16,irregular,123,128,0.0,query,stress,0.08,2.4,0.06,0.0015391934430226684,0.044496987015008926,1.0628498792648315,0.0,0.7484375238418579,0.0008155107498168945,8.445312414551154e-05,True
16,irregular,123,128,0.0,query,stress,0.08,2.4,0.12,0.0014463597908616066,0.04313424229621887,1.0602686405181885,0.0,0.75,0.0015050172805786133,0.00016173515177797526,True
16,irregular,123,128,0.0,query,stress,0.08,2.4,0.24,0.0012757793301716447,0.040510889142751694,1.055757761001587,0.0,0.765625,0.002215147018432617,0.00026538706151768565,True
17,irregular,123,128,0.01,autonomous,test,0.005,0.6,0.06,4.7010813432279974e-05,0.011580229736864567,1.00730562210083,0.0,1.0,-0.016294211149215698,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,0.6,0.12,4.704049206338823e-05,0.011583885177969933,1.007279396057129,0.0,1.0,-0.034782201051712036,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,0.6,0.24,4.7312329115811735e-05,0.011617306619882584,1.0071951150894165,0.0,1.0,-0.07527689635753632,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,1.2,0.06,0.0002463716664351523,0.019868051633238792,1.0367910861968994,0.0,1.0,-0.016294211149215698,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,1.2,0.12,0.0002463149430695921,0.019865764304995537,1.0367776155471802,0.0,1.0,-0.034782201051712036,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,1.2,0.24,0.00024585562641732395,0.019847234711050987,1.0367108583450317,0.0,1.0,-0.07886913418769836,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,2.4,0.06,0.0009296272182837129,0.031912364065647125,1.0455009937286377,0.0,1.0,-0.0002512931823730469,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,2.4,0.12,0.0009288810542784631,0.03189955651760101,1.0455011129379272,0.0,1.0,-0.0006216764450073242,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.005,2.4,0.24,0.0009253320749849081,0.031838558614254,1.0454915761947632,0.0,1.0,-0.0019130706787109375,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,0.6,0.06,4.463946243049577e-05,0.011386855505406857,1.0040444135665894,0.0,1.0,-0.013831883668899536,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,0.6,0.12,4.4671840441878885e-05,0.011390984058380127,1.0040172338485718,0.0,1.0,-0.029342621564865112,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,0.6,0.24,4.4937958591617644e-05,0.011424862779676914,1.0039310455322266,0.0,1.0,-0.058674104511737823,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,1.2,0.06,0.00023052777396515012,0.01952277310192585,1.035334825515747,0.0,1.0,-0.0095292329788208,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,1.2,0.12,0.00023041051463223994,0.019517807289958,1.0353188514709473,0.0,1.0,-0.020624399185180664,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,1.2,0.24,0.00022981387155596167,0.01949252001941204,1.0352444648742676,0.0,1.0,-0.04853403568267822,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.02,2.4,0.06,0.0008419168880209327,0.031192373484373093,1.0454027652740479,0.0,0.9867187738418579,0.00022339820861816406,1.3780779681837885e-06,True
17,irregular,123,128,0.01,autonomous,test,0.02,2.4,0.12,0.0008410149603150785,0.031175663694739342,1.0454015731811523,0.0,0.989062488079071,0.0003930330276489258,2.6302411697542993e-06,True
17,irregular,123,128,0.01,autonomous,test,0.02,2.4,0.24,0.0008370952564291656,0.031102929264307022,1.0453907251358032,0.0,0.9906250238418579,0.0005909204483032227,2.999231128342217e-06,True
17,irregular,123,128,0.01,autonomous,test,0.08,0.6,0.06,3.7590965803246945e-05,0.010790013708174229,0.9924085736274719,0.0,1.0,-0.006980180740356445,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.08,0.6,0.12,3.763052518479526e-05,0.01079568825662136,0.9923800230026245,0.0,1.0,-0.014642596244812012,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.08,0.6,0.24,3.788285539485514e-05,0.010831823572516441,0.9922924637794495,0.0,1.0,-0.027498453855514526,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.08,1.2,0.06,0.00018577123410068452,0.018367942422628403,1.031099557876587,0.0,1.0,-0.006980180740356445,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.08,1.2,0.12,0.0001856453891377896,0.01836172118782997,1.0310790538787842,0.0,1.0,-0.014642596244812012,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.08,1.2,0.24,0.00018503371393308043,0.01833144575357437,1.0309884548187256,0.0,1.0,-0.0321526825428009,0.0,True
17,irregular,123,128,0.01,autonomous,test,0.08,2.4,0.06,0.0007039655465632677,0.030206937342882156,1.0449044704437256,0.0,0.9585937261581421,0.0003578662872314453,6.637629212491447e-06,True
17,irregular,123,128,0.01,autonomous,test,0.08,2.4,0.12,0.0007031935965642333,0.030190370976924896,1.0449020862579346,0.0,0.9593750238418579,0.000680088996887207,1.3071485227555968e-05,True
17,irregular,123,128,0.01,autonomous,test,0.08,2.4,0.24,0.0006997574819251895,0.03011651709675789,1.044885277748108,0.0,0.965624988079071,0.001175999641418457,2.456456422805786e-05,True
17,irregular,123,128,0.01,autonomous,stress,0.005,0.6,0.06,0.00017316453158855438,0.017336256802082062,1.0720014572143555,0.0,1.0,-0.03127181529998779,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,0.6,0.12,0.00017297882004640996,0.0173269584774971,1.0720531940460205,0.0,1.0,-0.06494510173797607,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,0.6,0.24,0.00017256478895433247,0.017306208610534668,1.0722423791885376,0.0,1.0,-0.06494015455245972,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,1.2,0.06,0.000510490033775568,0.025498049333691597,1.051276445388794,0.0,1.0,-0.007245182991027832,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,1.2,0.12,0.0005099232075735927,0.025483887642621994,1.051295280456543,0.0,1.0,-0.015823721885681152,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,1.2,0.24,0.0005071285995654762,0.025413962081074715,1.0513719320297241,0.0,1.0,-0.03771317005157471,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,2.4,0.06,0.0010105471592396498,0.03275563195347786,1.0462870597839355,0.0,1.0,-4.696846008300781e-05,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,2.4,0.12,0.0010100528597831726,0.03274761885404587,1.0462900400161743,0.0,1.0,-9.834766387939453e-05,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.005,2.4,0.24,0.0010073375888168812,0.032703571021556854,1.0462958812713623,0.0,1.0,-0.00020575523376464844,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,0.6,0.06,0.00016466813394799829,0.01708059385418892,1.0712382793426514,0.0,1.0,-0.024832487106323242,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,0.6,0.12,0.0001644683361519128,0.0170702263712883,1.0712885856628418,0.0,1.0,-0.054012417793273926,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,0.6,0.24,0.00016405576025135815,0.017048804089426994,1.071470856666565,0.0,1.0,-0.05403852462768555,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,1.2,0.06,0.0004789281520061195,0.02518247812986374,1.0506644248962402,0.0,1.0,-0.00312650203704834,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,1.2,0.12,0.0004782377800438553,0.025164322927594185,1.05068039894104,0.0,1.0,-0.007150173187255859,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,1.2,0.24,0.0004752376116812229,0.025085264816880226,1.0507481098175049,0.0,1.0,-0.01870584487915039,0.0,True
17,irregular,123,128,0.01,autonomous,stress,0.02,2.4,0.06,0.0009332987829111516,0.03252897039055824,1.046195387840271,0.0,0.9140625,0.00030171871185302734,1.0476634088263381e-05,True
