epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
129,0.0002001331031351583,,0.851768434047699,False
130,0.00019798857283603866,0.00019958193297497928,0.8510894775390625,True
131,0.0001997490689973347,,0.8523424863815308,False
132,0.000201708744498319,,0.8592830896377563,False
133,0.00020182901425869204,,0.8594155311584473,False
134,0.0002007026214414509,,0.8492976427078247,False
135,0.00020481973479036242,0.00020713414414785802,0.8457692861557007,False
136,0.00020270511231501587,,0.8669598698616028,False
137,0.00019726523896679282,,0.8612872958183289,False
138,0.00019785022413998377,,0.8526569604873657,False
139,0.00019903415704902727,,0.8552234768867493,False
140,0.00019644236272142734,0.000195333210285753,0.8527749180793762,True
141,0.00019749348575714976,,0.8582636117935181,False
142,0.0002002465171244694,,0.8596413135528564,False
143,0.00019978222189820372,,0.864992082118988,False
144,0.00019730355779756792,,0.8530491590499878,False
145,0.0001973801936401287,0.00019824480114039034,0.84876948595047,False
146,0.00020087886150577106,,0.8533353209495544,False
147,0.00020445327936613467,,0.8603130578994751,False
148,0.00020070977552677505,,0.8614424467086792,False
149,0.00019600094310590066,,0.853000283241272,False
150,0.00019820001762127504,0.00019857367442455143,0.8529359102249146,False
